id,district,district_name,building_type,category,life_system,is_landmark,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,height_class,basement_levels,z_min,z_max,elevator_count,stairwell_count,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,room_definition_set,loot_profile,zombie_heat_weight,vehicle_spawn_profile,parking_spaces_planned,parking_strategy,loading_bays,service_entrance_required,utility_profile,foraging_profile,story_zone,business_name_id,map_reveal_item,interior_state_seed,design_signature,visual_signature,status
P118,Z06,东部学校与市政区,library,civic,教育公共,False,"[790.7, 470.7]","[37.6, 31.3]","[27.1, 22.5]",90,R19,西,1,低层,0,0,0,0,0,L118,N069,后凸形,library-功能分区-69,0,1,0.13,前二侧三,无楼梯,小塔楼组合顶,旧灰砖,铁锈,无附属结构,临时加固,洗衣房,library_rooms_v1,library_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_library,,False,140216118,library:118:378,"library|后凸形|library-功能分区-69|0|1|0.13|前二侧三|无楼梯|小塔楼组合顶|旧灰砖|铁锈|无附属结构|1|[27.1, 22.5]|洗衣房",planned
P119,Z06,东部学校与市政区,nursing_home,civic,医疗,False,"[870.9, 356.4]","[26.5, 30.1]","[19.1, 21.7]",0,R17,南,1,低层,0,0,0,0,0,L119,N070,L形左翼,nursing_home-功能分区-70,0,1,-0.04,宽窗加侧窗,无楼梯,单坡,金属挂板,旧蓝,无附属结构,废弃,后置卧室,nursing_home_rooms_v1,nursing_home_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_nursing_home,,False,140216119,nursing_home:119:415,"nursing_home|L形左翼|nursing_home-功能分区-70|0|1|-0.04|宽窗加侧窗|无楼梯|单坡|金属挂板|旧蓝|无附属结构|1|[19.1, 21.7]|后置卧室",planned
P120,Z06,东部学校与市政区,town_hall,civic,教育公共,True,"[745.3, 352.1]","[33.6, 33.8]","[24.2, 24.3]",0,R17,南,3,中层,1,-1,2,0,2,L120,N071,T形,town_hall-功能分区-71,0,1,-0.21,前三侧二,中央折梯,小塔楼组合顶,旧灰砖,褪白,无附属结构,窗板封闭,转角厨房,town_hall_rooms_v1,town_hall_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_town_hall,,True,140216120,town_hall:120:452,"town_hall|T形|town_hall-功能分区-71|0|1|-0.21|前三侧二|中央折梯|小塔楼组合顶|旧灰砖|褪白|无附属结构|3|[24.2, 24.3]|转角厨房",planned
P121,Z06,东部学校与市政区,church,civic,教育公共,False,"[971.3, 349.1]","[32.6, 28.6]","[23.5, 20.6]",0,R17,南,1,低层,0,0,0,0,0,L121,N072,后凸形,church-功能分区-72,0,1,0.27,前窗不对称,无楼梯,单坡,金属挂板,铁锈,无附属结构,轻度老化,洗衣房,church_rooms_v1,church_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_church,,False,140216121,church:121:489,"church|后凸形|church-功能分区-72|0|1|0.27|前窗不对称|无楼梯|单坡|金属挂板|铁锈|无附属结构|1|[23.5, 20.6]|洗衣房",planned
P122,Z06,东部学校与市政区,police,civic,治安消防,True,"[724.6, 521.0]","[26.8, 40.1]","[19.3, 28.9]",0,R02,北,1,低层,0,0,0,0,0,L122,N073,L形左翼,police-功能分区-73,0,1,0.1,高低窗组合,无楼梯,小塔楼组合顶,旧灰砖,旧蓝,无附属结构,临时加固,后置卧室,police_rooms_v1,police_loot_v1,1.7,police_fleet,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_police,,True,140216122,police:122:526,"police|L形左翼|police-功能分区-73|0|1|0.1|高低窗组合|无楼梯|小塔楼组合顶|旧灰砖|旧蓝|无附属结构|1|[19.3, 28.9]|后置卧室",planned
P123,Z06,东部学校与市政区,courthouse,civic,教育公共,True,"[931.7, 354.8]","[31.0, 30.0]","[22.3, 21.6]",0,R17,南,3,中层,1,-1,2,0,2,L123,N074,T形,courthouse-功能分区-74,0,1,-0.07,前二侧三,后部直梯,单坡,金属挂板,褪白,无附属结构,废弃,转角厨房,courthouse_rooms_v1,courthouse_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_courthouse,,True,140216123,courthouse:123:563,"courthouse|T形|courthouse-功能分区-74|0|1|-0.07|前二侧三|后部直梯|单坡|金属挂板|褪白|无附属结构|3|[22.3, 21.6]|转角厨房",planned
P124,Z06,东部学校与市政区,daycare,civic,教育公共,False,"[751.5, 471.6]","[28.8, 36.1]","[20.7, 26.0]",90,R19,东,1,低层,0,0,0,0,0,L124,N075,后凸形,daycare-功能分区-75,0,1,-0.24,宽窗加侧窗,无楼梯,小塔楼组合顶,旧灰砖,铁锈,无附属结构,窗板封闭,洗衣房,daycare_rooms_v1,daycare_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_daycare,,False,140216124,daycare:124:600,"daycare|后凸形|daycare-功能分区-75|0|1|-0.24|宽窗加侧窗|无楼梯|小塔楼组合顶|旧灰砖|铁锈|无附属结构|1|[20.7, 26.0]|洗衣房",planned
P125,Z06,东部学校与市政区,public_pool,civic,休闲文化,False,"[875.2, 404.7]","[26.9, 30.5]","[19.4, 22.0]",0,R17,北,1,低层,0,0,0,0,0,L125,N076,L形左翼,public_pool-功能分区-76,0,1,0.24,前三侧二,无楼梯,单坡,金属挂板,旧蓝,无附属结构,轻度老化,后置卧室,public_pool_rooms_v1,public_pool_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_public_pool,,False,140216125,public_pool:125:637,"public_pool|L形左翼|public_pool-功能分区-76|0|1|0.24|前三侧二|无楼梯|单坡|金属挂板|旧蓝|无附属结构|1|[19.4, 22.0]|后置卧室",planned
P126,Z07,西南工业与铁路区,water_treatment,industrial,基础设施,True,"[72.8, 972.8]","[52.0, 53.7]","[39.5, 40.8]",0,R22,北,1,低层,0,0,0,0,0,L126,N077,T形,water_treatment-功能分区-77,0,2,0.26,高低窗组合,无楼梯,车库组合顶,旧灰砖,铁锈,工具棚,临时加固,洗衣房,water_treatment_rooms_v1,water_treatment_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_water_treatment,,True,140216126,water_treatment:126:674,"water_treatment|T形|water_treatment-功能分区-77|0|2|0.26|高低窗组合|无楼梯|车库组合顶|旧灰砖|铁锈|工具棚|1|[39.5, 40.8]|洗衣房",planned
P127,Z07,西南工业与铁路区,logistics_depot,industrial,工业物流,True,"[229.5, 797.0]","[46.5, 53.6]","[37.2, 42.9]",90,R23,东,1,低层,0,0,0,0,0,L127,N078,后凸形,logistics_depot-功能分区-78,0,2,0.09,前二侧三,无楼梯,四坡,金属挂板,旧蓝,工具棚,废弃,后置卧室,logistics_depot_rooms_v1,logistics_depot_loot_v1,1.3,work_vans_and_trucks,18,on_lot_and_service_lane,2,True,municipal_water_power_sewer,suburban,Z07_logistics_depot,,True,140216127,logistics_depot:127:711,"logistics_depot|后凸形|logistics_depot-功能分区-78|0|2|0.09|前二侧三|无楼梯|四坡|金属挂板|旧蓝|工具棚|1|[37.2, 42.9]|后置卧室",planned
P128,Z07,西南工业与铁路区,factory,industrial,工业物流,False,"[205.3, 847.2]","[41.0, 44.4]","[32.8, 35.5]",0,R22,南,1,低层,0,0,0,0,0,L128,N079,L形左翼,factory-功能分区-79,0,2,-0.08,宽窗加侧窗,无楼梯,车库组合顶,旧灰砖,褪白,工具棚,窗板封闭,转角厨房,factory_rooms_v1,factory_loot_v1,1.3,work_vans_and_trucks,14,on_lot_and_service_lane,2,True,municipal_water_power_sewer,suburban,Z07_factory,,False,140216128,factory:128:748,"factory|L形左翼|factory-功能分区-79|0|2|-0.08|宽窗加侧窗|无楼梯|车库组合顶|旧灰砖|褪白|工具棚|1|[32.8, 35.5]|转角厨房",planned
P129,Z07,西南工业与铁路区,factory,industrial,工业物流,False,"[142.5, 925.8]","[46.9, 48.9]","[37.5, 39.1]",0,R22,北,1,低层,0,0,0,0,0,L129,N080,T形,factory-功能分区-80,0,2,-0.25,前三侧二,无楼梯,四坡,金属挂板,铁锈,工具棚,轻度老化,洗衣房,factory_rooms_v1,factory_loot_v1,1.3,work_vans_and_trucks,14,on_lot_and_service_lane,2,True,municipal_water_power_sewer,suburban,Z07_factory,,False,140216129,factory:129:785,"factory|T形|factory-功能分区-80|0|2|-0.25|前三侧二|无楼梯|四坡|金属挂板|铁锈|工具棚|1|[37.5, 39.1]|洗衣房",planned
P130,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[242.0, 924.9]","[43.9, 40.0]","[33.4, 30.4]",0,R22,北,1,低层,0,0,0,0,0,L130,N081,后凸形,warehouse-功能分区-81,0,1,0.23,前窗不对称,无楼梯,车库组合顶,旧灰砖,旧蓝,工具棚,临时加固,后置卧室,warehouse_rooms_v1,warehouse_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,1,True,municipal_water_power_sewer,suburban,Z07_warehouse,,False,140216130,warehouse:130:822,"warehouse|后凸形|warehouse-功能分区-81|0|1|0.23|前窗不对称|无楼梯|车库组合顶|旧灰砖|旧蓝|工具棚|1|[33.4, 30.4]|后置卧室",planned
P131,Z07,西南工业与铁路区,scrapyard,industrial,工业物流,False,"[242.9, 744.1]","[49.8, 51.2]","[37.8, 38.9]",0,R21,北,1,低层,0,0,0,0,0,L131,N082,L形左翼,scrapyard-功能分区-82,0,2,0.06,高低窗组合,无楼梯,四坡,金属挂板,褪白,工具棚,废弃,转角厨房,scrapyard_rooms_v1,scrapyard_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_scrapyard,,False,140216131,scrapyard:131:859,"scrapyard|L形左翼|scrapyard-功能分区-82|0|2|0.06|高低窗组合|无楼梯|四坡|金属挂板|褪白|工具棚|1|[37.8, 38.9]|转角厨房",planned
P132,Z07,西南工业与铁路区,construction_yard,industrial,工业物流,False,"[161.8, 777.2]","[47.2, 53.2]","[35.8, 40.4]",0,R21,北,1,低层,0,0,0,0,0,L132,N083,T形,construction_yard-功能分区-83,0,2,-0.11,前二侧三,无楼梯,车库组合顶,旧灰砖,铁锈,工具棚,窗板封闭,洗衣房,construction_yard_rooms_v1,construction_yard_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_construction_yard,,False,140216132,construction_yard:132:896,"construction_yard|T形|construction_yard-功能分区-83|0|2|-0.11|前二侧三|无楼梯|车库组合顶|旧灰砖|铁锈|工具棚|1|[35.8, 40.4]|洗衣房",planned
P133,Z07,西南工业与铁路区,waste_transfer,industrial,工业物流,False,"[113.2, 868.9]","[39.7, 44.5]","[30.2, 33.8]",0,R22,南,1,低层,0,0,0,0,0,L133,N084,后凸形,waste_transfer-功能分区-84,0,1,-0.28,宽窗加侧窗,无楼梯,四坡,金属挂板,旧蓝,工具棚,轻度老化,后置卧室,waste_transfer_rooms_v1,waste_transfer_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,1,True,municipal_water_power_sewer,suburban,Z07_waste_transfer,,False,140216133,waste_transfer:133:933,"waste_transfer|后凸形|waste_transfer-功能分区-84|0|1|-0.28|宽窗加侧窗|无楼梯|四坡|金属挂板|旧蓝|工具棚|1|[30.2, 33.8]|后置卧室",planned
P134,Z07,西南工业与铁路区,lumber_yard,industrial,工业物流,False,"[264.8, 683.9]","[35.1, 55.8]","[26.6, 42.4]",90,R23,东,1,低层,0,0,0,0,0,L134,N085,L形左翼,lumber_yard-功能分区-85,0,2,0.2,前三侧二,无楼梯,车库组合顶,旧灰砖,褪白,工具棚,临时加固,转角厨房,lumber_yard_rooms_v1,lumber_yard_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,1,True,municipal_water_power_sewer,suburban,Z07_lumber_yard,,False,140216134,lumber_yard:134:970,"lumber_yard|L形左翼|lumber_yard-功能分区-85|0|2|0.2|前三侧二|无楼梯|车库组合顶|旧灰砖|褪白|工具棚|1|[26.6, 42.4]|转角厨房",planned
P135,Z07,西南工业与铁路区,garage,industrial,工业物流,False,"[38.9, 681.8]","[34.4, 50.1]","[26.1, 38.1]",0,R21,南,1,低层,0,0,0,0,0,L135,N086,T形,garage-功能分区-86,0,1,0.03,前窗不对称,无楼梯,四坡,金属挂板,铁锈,工具棚,废弃,洗衣房,garage_rooms_v1,garage_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_garage,,False,140216135,garage:135:010,"garage|T形|garage-功能分区-86|0|1|0.03|前窗不对称|无楼梯|四坡|金属挂板|铁锈|工具棚|1|[26.1, 38.1]|洗衣房",planned
P136,Z07,西南工业与铁路区,garage,industrial,工业物流,False,"[224.8, 970.2]","[39.5, 46.3]","[30.0, 35.2]",90,R23,东,1,低层,0,0,0,0,0,L136,N087,后凸形,garage-功能分区-87,0,1,-0.14,高低窗组合,无楼梯,车库组合顶,旧灰砖,旧蓝,工具棚,窗板封闭,后置卧室,garage_rooms_v1,garage_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_garage,,False,140216136,garage:136:047,"garage|后凸形|garage-功能分区-87|0|1|-0.14|高低窗组合|无楼梯|车库组合顶|旧灰砖|旧蓝|工具棚|1|[30.0, 35.2]|后置卧室",planned
P137,Z07,西南工业与铁路区,power_substation,industrial,基础设施,True,"[28.0, 875.4]","[41.2, 42.2]","[31.3, 32.1]",0,R22,南,1,低层,0,0,0,0,0,L137,N088,L形左翼,power_substation-功能分区-88,0,1,-0.31,前二侧三,无楼梯,四坡,金属挂板,褪白,工具棚,轻度老化,转角厨房,power_substation_rooms_v1,power_substation_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_power_substation,,True,140216137,power_substation:137:084,"power_substation|L形左翼|power_substation-功能分区-88|0|1|-0.31|前二侧三|无楼梯|四坡|金属挂板|褪白|工具棚|1|[31.3, 32.1]|转角厨房",planned
P138,Z07,西南工业与铁路区,cold_storage,industrial,工业物流,False,"[159.1, 866.5]","[37.0, 56.8]","[28.1, 43.2]",0,R22,南,1,低层,0,0,0,0,0,L138,N089,T形,cold_storage-功能分区-89,0,2,0.17,宽窗加侧窗,无楼梯,车库组合顶,旧灰砖,铁锈,工具棚,临时加固,洗衣房,cold_storage_rooms_v1,cold_storage_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,1,True,municipal_water_power_sewer,suburban,Z07_cold_storage,,False,140216138,cold_storage:138:121,"cold_storage|T形|cold_storage-功能分区-89|0|2|0.17|宽窗加侧窗|无楼梯|车库组合顶|旧灰砖|铁锈|工具棚|1|[28.1, 43.2]|洗衣房",planned
P139,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[249.1, 848.0]","[38.8, 37.6]","[29.5, 28.6]",90,R23,东,1,低层,0,0,0,0,0,L139,N090,后凸形,warehouse-功能分区-90,0,1,0.0,前三侧二,无楼梯,四坡,金属挂板,旧蓝,工具棚,废弃,后置卧室,warehouse_rooms_v1,warehouse_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,1,True,municipal_water_power_sewer,suburban,Z07_warehouse,,False,140216139,warehouse:139:158,"warehouse|后凸形|warehouse-功能分区-90|0|1|0.0|前三侧二|无楼梯|四坡|金属挂板|旧蓝|工具棚|1|[29.5, 28.6]|后置卧室",planned
P140,Z07,西南工业与铁路区,fuel_depot,industrial,基础设施,False,"[192.0, 678.8]","[45.8, 46.0]","[34.8, 35.0]",0,R21,南,1,低层,0,0,0,0,0,L140,N091,L形左翼,fuel_depot-功能分区-91,0,2,-0.17,前窗不对称,无楼梯,车库组合顶,旧灰砖,褪白,工具棚,窗板封闭,转角厨房,fuel_depot_rooms_v1,fuel_depot_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_fuel_depot,,False,140216140,fuel_depot:140:195,"fuel_depot|L形左翼|fuel_depot-功能分区-91|0|2|-0.17|前窗不对称|无楼梯|车库组合顶|旧灰砖|褪白|工具棚|1|[34.8, 35.0]|转角厨房",planned
P141,Z07,西南工业与铁路区,industrial_office,industrial,工业物流,False,"[117.5, 683.8]","[36.0, 47.4]","[27.4, 36.0]",0,R21,南,1,低层,0,0,0,0,0,L141,N092,T形,industrial_office-功能分区-92,0,1,0.31,高低窗组合,无楼梯,四坡,金属挂板,铁锈,工具棚,轻度老化,洗衣房,industrial_office_rooms_v1,industrial_office_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_industrial_office,,False,140216141,industrial_office:141:232,"industrial_office|T形|industrial_office-功能分区-92|0|1|0.31|高低窗组合|无楼梯|四坡|金属挂板|铁锈|工具棚|1|[27.4, 36.0]|洗衣房",planned
P142,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[134.4, 975.5]","[37.0, 39.9]","[28.2, 30.3]",0,R22,北,1,低层,0,0,0,0,0,L142,N093,后凸形,warehouse-功能分区-93,0,1,0.14,前二侧三,无楼梯,车库组合顶,旧灰砖,旧蓝,工具棚,临时加固,后置卧室,warehouse_rooms_v1,warehouse_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,1,True,municipal_water_power_sewer,suburban,Z07_warehouse,,False,140216142,warehouse:142:269,"warehouse|后凸形|warehouse-功能分区-93|0|1|0.14|前二侧三|无楼梯|车库组合顶|旧灰砖|旧蓝|工具棚|1|[28.2, 30.3]|后置卧室",planned
P143,Z07,西南工业与铁路区,rail_station,industrial,交通车辆,True,"[43.1, 922.1]","[42.7, 36.7]","[32.4, 27.9]",0,R22,北,1,低层,0,0,0,0,0,L143,N094,L形左翼,rail_station-功能分区-94,0,1,-0.03,宽窗加侧窗,无楼梯,四坡,金属挂板,褪白,工具棚,废弃,转角厨房,rail_station_rooms_v1,rail_station_loot_v1,1.3,work_vans_and_trucks,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z07_rail_station,,True,140216143,rail_station:143:306,"rail_station|L形左翼|rail_station-功能分区-94|0|1|-0.03|宽窗加侧窗|无楼梯|四坡|金属挂板|褪白|工具棚|1|[32.4, 27.9]|转角厨房",planned
P144,Z08,南部老城区,church,civic,教育公共,False,"[455.9, 947.7]","[31.0, 40.6]","[22.3, 29.2]",0,R26,南,1,低层,0,0,0,0,0,L144,N095,T形,church-功能分区-95,0,1,-0.23,前二侧三,无楼梯,四坡,白色木板,雨灰,侧车库,轻度老化,开放厨房,church_rooms_v1,church_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z08_church,,False,140216144,church:144:343,"church|T形|church-功能分区-95|0|1|-0.23|前二侧三|无楼梯|四坡|白色木板|雨灰|侧车库|1|[22.3, 29.2]|开放厨房",planned
P145,Z08,南部老城区,post_office,civic,教育公共,False,"[463.7, 895.7]","[34.7, 35.7]","[25.0, 25.7]",90,R03,东,1,低层,0,0,0,0,0,L145,N096,后凸形,post_office-功能分区-96,0,1,0.25,宽窗加侧窗,无楼梯,车库组合顶,深绿木板,炭灰,侧车库,临时加固,阁楼入口,post_office_rooms_v1,post_office_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z08_post_office,,False,140216145,post_office:145:380,"post_office|后凸形|post_office-功能分区-96|0|1|0.25|宽窗加侧窗|无楼梯|车库组合顶|深绿木板|炭灰|侧车库|1|[25.0, 25.7]|阁楼入口",planned
P146,Z08,南部老城区,restaurant,commercial,食品补给,False,"[419.2, 863.0]","[40.7, 34.2]","[29.3, 24.7]",0,R25,北,1,低层,0,0,0,0,0,L146,N097,L形左翼,restaurant-功能分区-97,0,1,0.08,前三侧二,无楼梯,四坡,白色木板,奶油,侧车库,废弃,双卫生间,restaurant_rooms_v1,restaurant_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_restaurant,BIZ-146,True,140216146,restaurant:146:417,"restaurant|L形左翼|restaurant-功能分区-97|0|1|0.08|前三侧二|无楼梯|四坡|白色木板|奶油|侧车库|1|[29.3, 24.7]|双卫生间",planned
P147,Z08,南部老城区,bakery,commercial,食品补给,False,"[577.1, 863.1]","[37.9, 40.6]","[27.3, 29.2]",0,R25,北,1,低层,0,0,0,0,0,L147,N098,T形,bakery-功能分区-98,0,1,-0.09,前窗不对称,无楼梯,车库组合顶,深绿木板,雨灰,侧车库,窗板封闭,开放厨房,bakery_rooms_v1,bakery_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_bakery,BIZ-147,True,140216147,bakery:147:454,"bakery|T形|bakery-功能分区-98|0|1|-0.09|前窗不对称|无楼梯|车库组合顶|深绿木板|雨灰|侧车库|1|[27.3, 29.2]|开放厨房",planned
P148,Z08,南部老城区,grocery_store,commercial,食品补给,False,"[574.7, 959.8]","[26.2, 36.3]","[18.9, 26.1]",0,R26,南,1,低层,0,0,0,0,0,L148,N099,后凸形,grocery_store-功能分区-99,0,1,-0.26,高低窗组合,无楼梯,四坡,白色木板,炭灰,侧车库,轻度老化,阁楼入口,grocery_store_rooms_v1,grocery_store_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_grocery_store,BIZ-148,True,140216148,grocery_store:148:491,"grocery_store|后凸形|grocery_store-功能分区-99|0|1|-0.26|高低窗组合|无楼梯|四坡|白色木板|炭灰|侧车库|1|[18.9, 26.1]|阁楼入口",planned
P149,Z08,南部老城区,funeral_home,commercial,零售服务,False,"[496.7, 816.9]","[28.0, 26.3]","[20.2, 18.9]",0,R25,南,1,低层,0,0,0,0,0,L149,N100,L形左翼,funeral_home-功能分区-100,0,1,0.22,前二侧三,无楼梯,车库组合顶,深绿木板,奶油,侧车库,临时加固,双卫生间,funeral_home_rooms_v1,funeral_home_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_funeral_home,BIZ-149,True,140216149,funeral_home:149:528,"funeral_home|L形左翼|funeral_home-功能分区-100|0|1|0.22|前二侧三|无楼梯|车库组合顶|深绿木板|奶油|侧车库|1|[20.2, 18.9]|双卫生间",planned
P150,Z08,南部老城区,pawn_shop,commercial,零售服务,False,"[374.2, 802.4]","[32.1, 27.3]","[23.1, 19.7]",0,R25,南,1,低层,0,0,0,0,0,L150,N101,T形,pawn_shop-功能分区-101,0,1,0.05,宽窗加侧窗,无楼梯,四坡,白色木板,雨灰,侧车库,废弃,开放厨房,pawn_shop_rooms_v1,pawn_shop_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_pawn_shop,BIZ-150,True,140216150,pawn_shop:150:565,"pawn_shop|T形|pawn_shop-功能分区-101|0|1|0.05|宽窗加侧窗|无楼梯|四坡|白色木板|雨灰|侧车库|1|[23.1, 19.7]|开放厨房",planned
P151,Z08,南部老城区,small_hotel,commercial,工业办公,False,"[356.9, 875.1]","[39.7, 30.5]","[28.6, 22.0]",90,R27,东,2,低层,0,0,1,0,1,L151,N102,后凸形,small_hotel-功能分区-102,0,1,-0.12,前三侧二,客厅转角梯,车库组合顶,深绿木板,炭灰,侧车库,窗板封闭,阁楼入口,small_hotel_rooms_v1,small_hotel_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_small_hotel,BIZ-151,True,140216151,small_hotel:151:602,"small_hotel|后凸形|small_hotel-功能分区-102|0|1|-0.12|前三侧二|客厅转角梯|车库组合顶|深绿木板|炭灰|侧车库|2|[28.6, 22.0]|阁楼入口",planned
P152,Z08,南部老城区,bar,commercial,食品补给,False,"[660.7, 855.4]","[26.4, 41.8]","[19.0, 30.1]",0,R25,北,1,低层,0,0,0,0,0,L152,N103,L形左翼,bar-功能分区-103,0,1,-0.29,前窗不对称,无楼梯,四坡,白色木板,奶油,侧车库,轻度老化,双卫生间,bar_rooms_v1,bar_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z08_bar,BIZ-152,True,140216152,bar:152:639,"bar|L形左翼|bar-功能分区-103|0|1|-0.29|前窗不对称|无楼梯|四坡|白色木板|奶油|侧车库|1|[19.0, 30.1]|双卫生间",planned
P153,Z08,南部老城区,rowhouse,residential,居住,False,"[424.1, 756.5]","[21.2, 34.6]","[13.1, 21.5]",0,R24,北,1,低层,1,-1,0,0,1,L153,H050,L形左翼,双区分隔,1,1,0.19,高低窗组合,无楼梯,车库组合顶,深绿木板,雨灰,侧车库,临时加固,开放厨房,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216153,rowhouse:153:676,"rowhouse|L形左翼|双区分隔|1|1|0.19|高低窗组合|无楼梯|车库组合顶|深绿木板|雨灰|侧车库|1|[13.1, 21.5]|开放厨房",planned
P154,Z08,南部老城区,rowhouse,residential,居住,False,"[414.8, 961.4]","[23.7, 35.1]","[14.7, 21.8]",0,R26,南,1,低层,0,0,0,0,0,L154,H051,L形右翼,侧走廊,2,1,0.02,前二侧三,无楼梯,四坡,白色木板,炭灰,侧车库,废弃,阁楼入口,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216154,rowhouse:154:713,"rowhouse|L形右翼|侧走廊|2|1|0.02|前二侧三|无楼梯|四坡|白色木板|炭灰|侧车库|1|[14.7, 21.8]|阁楼入口",planned
P155,Z08,南部老城区,apartment_lowrise,residential,居住,False,"[478.9, 745.2]","[24.7, 33.1]","[15.3, 20.5]",0,R24,北,3,中层,0,0,2,0,2,L155,H052,前凸形,L形动线,3,2,-0.15,宽窗加侧窗,后部直梯,车库组合顶,深绿木板,奶油,侧车库,窗板封闭,双卫生间,apartment_lowrise_rooms_v1,apartment_lowrise_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_apartment_lowrise,,False,140216155,apartment_lowrise:155:750,"apartment_lowrise|前凸形|L形动线|3|2|-0.15|宽窗加侧窗|后部直梯|车库组合顶|深绿木板|奶油|侧车库|3|[15.3, 20.5]|双卫生间",planned
P156,Z08,南部老城区,rowhouse,residential,居住,False,"[389.9, 744.1]","[23.5, 24.8]","[14.6, 15.4]",0,R24,北,2,低层,1,-1,1,0,1,L156,H053,后凸形,环形动线,2,1,-0.32,前三侧二,客厅转角梯,四坡,白色木板,雨灰,侧车库,轻度老化,开放厨房,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216156,rowhouse:156:787,"rowhouse|后凸形|环形动线|2|1|-0.32|前三侧二|客厅转角梯|四坡|白色木板|雨灰|侧车库|2|[14.6, 15.4]|开放厨房",planned
