id,district,district_name,building_type,category,life_system,is_landmark,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,height_class,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,design_signature,visual_signature,status
P167,Z08,南部老城区,detached_house,residential,居住,False,"[590.6, 997.0]","[33.0, 34.2]","[20.4, 21.2]",90,R20,西,1,低层,L167,H066,L形左翼,双区分隔,3,2,0.3,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,杂草侵占,前置客厅,detached_house:167:197,"detached_house|L形左翼|双区分隔|3|2|0.3|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[20.4, 21.2]|前置客厅",planned
P168,Z08,南部老城区,detached_house,residential,居住,False,"[448.8, 836.9]","[28.5, 45.5]","[17.7, 28.2]",90,R19,西,2,低层,L168,H067,L形右翼,侧走廊,4,1,0.13,凸窗组合,后部直梯,双坡,蓝灰木板,松绿,前廊,维护良好,独立餐厅,detached_house:168:234,"detached_house|L形右翼|侧走廊|4|1|0.13|凸窗组合|后部直梯|双坡|蓝灰木板|松绿|前廊|2|[17.7, 28.2]|独立餐厅",planned
P169,Z09,东南郊区与拖车营地,rural_clinic,civic,医疗,False,"[869.7, 758.2]","[38.2, 50.2]","[27.5, 36.2]",0,R22,南,1,低层,L169,N102,后凸形,rural_clinic-功能分区-102,0,1,-0.08,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,rural_clinic:169:271,"rural_clinic|后凸形|rural_clinic-功能分区-102|0|1|-0.08|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[27.5, 36.2]|车库内门",planned
P170,Z09,东南郊区与拖车营地,self_storage,commercial,交通车辆,False,"[925.9, 755.5]","[35.7, 39.6]","[25.7, 28.5]",0,R21,北,1,低层,L170,N103,L形左翼,self_storage-功能分区-103,0,1,-0.25,前一侧二,无楼梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,self_storage:170:308,"self_storage|L形左翼|self_storage-功能分区-103|0|1|-0.25|前一侧二|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[25.7, 28.5]|前置客厅",planned
P171,Z09,东南郊区与拖车营地,campground_service,special,休闲文化,False,"[818.5, 819.6]","[47.1, 45.6]","[32.0, 31.0]",0,R22,北,1,低层,L171,N104,T形,campground_service-功能分区-104,0,1,0.23,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,campground_service:171:345,"campground_service|T形|campground_service-功能分区-104|0|1|0.23|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[32.0, 31.0]|独立餐厅",planned
P172,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[833.4, 902.3]","[28.5, 43.5]","[17.7, 27.0]",0,R22,南,1,低层,L172,H068,前凸形,纵深串联,1,1,0.06,前二侧一,无楼梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,trailer:172:382,"trailer|前凸形|纵深串联|1|1|0.06|前二侧一|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[17.7, 27.0]|车库内门",planned
P173,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[872.3, 960.8]","[26.9, 37.5]","[16.6, 23.3]",0,R21,南,1,低层,L173,H069,后凸形,中央走廊,1,1,-0.11,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,trailer:173:419,"trailer|后凸形|中央走廊|1|1|-0.11|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[16.6, 23.3]|前置客厅",planned
P174,Z09,东南郊区与拖车营地,detached_house,residential,居住,False,"[710.6, 821.3]","[34.3, 39.1]","[21.3, 24.2]",0,R22,北,1,低层,L174,H070,主屋加侧翼,前厅分流,3,2,-0.28,凸窗组合,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,detached_house:174:456,"detached_house|主屋加侧翼|前厅分流|3|2|-0.28|凸窗组合|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[21.3, 24.2]|独立餐厅",planned
P175,Z09,东南郊区与拖车营地,detached_house,residential,居住,False,"[981.8, 951.3]","[31.2, 31.1]","[19.4, 19.3]",90,R21,西,1,低层,L175,H071,错位双矩形,双区分隔,4,1,0.2,前一侧二,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,detached_house:175:493,"detached_house|错位双矩形|双区分隔|4|1|0.2|前一侧二|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[19.4, 19.3]|车库内门",planned
P176,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[968.0, 703.3]","[26.9, 41.5]","[16.7, 25.7]",0,R21,南,1,低层,L176,H072,T形,侧走廊,1,1,0.03,窄窗组合,无楼梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,trailer:176:530,"trailer|T形|侧走廊|1|1|0.03|窄窗组合|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[16.7, 25.7]|前置客厅",planned
P177,Z09,东南郊区与拖车营地,detached_house,residential,居住,False,"[890.3, 835.0]","[29.1, 30.5]","[18.1, 18.9]",90,R22,东,1,低层,L177,H073,矩形,L形动线,2,1,-0.14,前二侧一,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,火灾熏黑,独立餐厅,detached_house:177:567,"detached_house|矩形|L形动线|2|1|-0.14|前二侧一|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[18.1, 18.9]|独立餐厅",planned
P178,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[822.5, 762.7]","[26.3, 40.2]","[16.3, 25.0]",0,R22,南,1,低层,L178,H074,L形左翼,环形动线,1,1,-0.31,转角窗组,无楼梯,双坡,蓝灰木板,浅青,前廊,屋顶轻损,车库内门,trailer:178:604,"trailer|L形左翼|环形动线|1|1|-0.31|转角窗组|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[16.3, 25.0]|车库内门",planned
P179,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[727.6, 757.1]","[38.0, 45.8]","[23.5, 28.4]",0,R22,南,1,低层,L179,H075,L形右翼,开放核心,1,1,0.17,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,杂草侵占,前置客厅,trailer:179:641,"trailer|L形右翼|开放核心|1|1|0.17|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[23.5, 28.4]|前置客厅",planned
P180,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[930.8, 986.3]","[24.8, 34.1]","[15.4, 21.1]",90,R21,西,1,低层,L180,H076,前凸形,纵深串联,1,1,0.0,前一侧二,无楼梯,双坡,蓝灰木板,松绿,前廊,维护良好,独立餐厅,trailer:180:678,"trailer|前凸形|纵深串联|1|1|0.0|前一侧二|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[15.4, 21.1]|独立餐厅",planned
